tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2021-03-07,7.925,11.7,9.8,0.0,
2021-03-08,7.675,13.6,10.25,0.0,
2021-03-09,8.225,13.575,10.6,0.0,
2021-03-10,7.675000000000001,16.725,11.8,0.0,
2021-03-11,9.975,18.375,14.1,65.3,
2021-03-12,10.0,14.649999999999999,11.85,45.8,
2021-03-13,8.85,14.725,11.45,0.0,
2021-03-14,7.9,15.55,11.6,0.0,
2021-03-15,7.775,17.975,14.075,1.0,
2021-03-16,9.225,17.725,13.2,40.9,
2021-03-17,7.425,16.1,11.975,0.0,
2021-03-18,9.025,17.95,13.775,0.0,
2021-03-19,12.55,17.1,14.3,36.4,
2021-03-20,10.3,17.3,13.675,43.5,
2021-03-21,6.7,13.05,9.25,2.2,
2021-03-22,5.375,12.45,8.925,0.0,
2021-03-23,7.1,16.475,11.65,0.0,
2021-03-24,9.225000000000001,18.075,13.85,0.0,
2021-03-25,10.475,18.35,14.175,0.0,
2021-03-26,9.525,20.525,15.175,0.0,
2021-03-27,12.775,19.45,16.725,95.10000000000001,
2021-03-28,11.725,18.425,14.525,0.0,
2021-03-29,11.325,18.25,14.55,0.0,
2021-03-30,11.100000000000001,19.05,14.2,0.0,
2021-03-31,11.25,19.775,15.95,0.0,
2021-04-01,13.675,17.825,15.325,59.6,8.1
2021-04-02,13.95,19.65,17.325,29.2,13.5
2021-04-03,13.3,19.45,16.7,48.7,5.8
2021-04-04,11.4,14.4,12.225,18.7,4.8
2021-04-05,10.35,15.3,12.625,6.199999999999999,2.2
2021-04-06,10.975,17.525,13.95,0.0,
2021-04-07,11.525,19.025,15.075000000000001,0.0,
2021-04-08,11.325,18.200000000000003,14.4,0.0,
2021-04-09,9.8,17.925,13.850000000000001,0.0,
2021-04-10,10.95,18.2,14.225,0.0,
2021-04-11,11.174999999999999,20.05,16.15,0.0,
2021-04-12,14.100000000000001,17.65,15.9,239.5,19.0
2021-04-13,9.0,15.950000000000001,12.475,0.0,
2021-04-14,8.475,14.425,10.95,0.0,
2021-04-15,8.8,17.8,13.2,0.0,
2021-04-16,11.549999999999999,19.875,15.45,0.0,
2021-04-17,10.25,18.45,13.725,0.0,
2021-04-18,10.05,16.75,12.925,0.0,
2021-04-19,9.5,19.675,14.5,0.0,
2021-04-20,10.100000000000001,20.225,15.05,0.0,
2021-04-21,11.3,21.75,16.925,0.0,
2021-04-22,16.05,23.65,19.925,0.0,0.0
2021-04-23,16.35,23.725,19.275,0.0,0.0
2021-04-24,15.4,22.175,17.85,0.0,
