tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2005-03-25,-2.46,8.5,3.12,0.0,
2005-03-26,0.28,15.12,7.18,0.0,
2005-03-27,-1.1800000000000002,18.28,8.74,0.1,
2005-03-28,2.62,16.64,8.3,0.0,
2005-03-29,-0.6,10.58,4.5,0.0,
2005-03-30,-1.8,14.66,6.3,0.0,
2005-03-31,-0.32,16.639999999999997,8.48,0.0,
2005-04-01,0.10000000000000005,17.26,8.74,0.0,
2005-04-02,1.1400000000000001,19.080000000000002,10.22,0.0,
2005-04-03,2.32,11.24,6.58,8.5,2.8
2005-04-04,-0.3800000000000001,16.06,8.120000000000001,0.0,
2005-04-05,1.9,23.04,12.52,0.0,
2005-04-06,2.0,19.36,11.8,9.0,3.0
2005-04-07,9.02,20.22,14.940000000000001,0.0,0.0
2005-04-08,4.9799999999999995,24.78,14.84,0.0,
2005-04-09,7.9799999999999995,15.940000000000001,12.16,48.1,10.0
2005-04-10,9.0,14.419999999999998,11.18,132.5,9.5
2005-04-11,6.1,15.580000000000002,10.42,0.0,
2005-04-12,5.16,15.719999999999999,9.9,0.0,
2005-04-13,4.279999999999999,16.04,9.459999999999999,0.0,
2005-04-14,1.24,18.119999999999997,10.4,0.0,
2005-04-15,2.7199999999999998,16.3,9.32,0.0,
2005-04-16,-1.02,19.759999999999998,9.82,0.0,
2005-04-17,1.6,22.22,12.74,0.0,
2005-04-18,8.4,22.98,14.14,12.6,4.0
2005-04-19,7.359999999999999,22.7,14.88,48.0,6.0
2005-04-20,6.1,15.84,11.42,40.5,6.0
2005-04-21,5.26,15.84,10.64,0.0,
2005-04-22,3.6399999999999997,18.04,10.940000000000001,0.0,
2005-04-23,1.7600000000000002,19.94,11.3,0.0,
2005-04-24,3.94,22.36,13.5,0.0,0.0
2005-04-25,8.6,20.8,14.280000000000001,1.0,0.5
2005-04-26,5.9399999999999995,22.580000000000002,14.14,0.0,
2005-04-27,5.7,26.119999999999997,16.66,0.1,0.1
2005-04-28,16.259999999999998,29.660000000000004,22.580000000000002,0.0,
2005-04-29,15.8,27.46,20.380000000000003,0.0,
2005-04-30,14.319999999999999,31.660000000000004,22.54,0.2,0.2
2005-05-01,16.02,24.7,20.419999999999998,2.5,1.9
2005-05-02,11.14,26.24,18.4,0.0,
2005-05-03,5.58,28.3,17.42,0.0,
2005-05-04,6.94,29.139999999999997,18.46,0.0,
2005-05-05,9.16,25.54,17.32,52.0,5.5
2005-05-06,10.02,15.560000000000002,13.459999999999999,51.0,4.5
2005-05-07,8.02,19.36,13.180000000000001,0.5,0.3
2005-05-08,9.6,19.119999999999997,13.74,0.1,0.1
2005-05-09,5.24,18.839999999999996,11.98,0.5,0.5
2005-05-10,4.24,20.740000000000002,12.559999999999999,0.0,
2005-05-11,8.540000000000001,21.240000000000002,13.38,65.5,7.0
2005-05-12,10.5,19.119999999999997,13.7,11.5,3.5
2005-05-13,7.62,21.56,14.6,0.0,
2005-05-14,9.14,23.1,16.1,0.0,
2005-05-15,9.4,26.22,17.68,0.0,
2005-05-16,9.64,26.32,18.18,0.0,
2005-05-17,13.9,24.740000000000002,19.02,83.5,9.5
2005-05-18,12.52,18.68,15.1,24.0,3.5
2005-05-19,8.98,24.68,16.419999999999998,0.0,
2005-05-20,9.040000000000001,24.4,16.48,0.0,
2005-05-21,8.34,23.240000000000002,15.88,0.0,
2005-05-22,11.38,21.14,16.06,0.7,0.5
2005-05-23,11.9,21.32,16.16,0.3,0.2
2005-05-24,8.36,23.22,15.66,0.0,
2005-05-25,9.040000000000001,24.92,17.7,0.0,
2005-05-26,13.1,26.880000000000003,19.919999999999998,0.0,
2005-05-27,11.98,27.96,19.72,0.0,
2005-05-28,11.940000000000001,28.619999999999997,20.16,0.0,
2005-05-29,12.28,29.4,20.880000000000003,0.0,
2005-05-30,11.959999999999999,27.96,19.84,0.0,
2005-05-31,10.72,27.839999999999996,19.5,0.0,
2005-06-01,10.74,25.9,18.4,64.0,6.5
2005-06-02,15.919999999999998,24.48,19.02,138.5,16.5
2005-06-03,15.38,25.22,19.839999999999996,0.2,0.2
